id,created,superceded_id,valid,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,valid_nt,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
142624125,2021-03-09 20:14:58.183080+00:00,,True,520.0405,142.0,0.0142159285,0.025185242,0.95916724,0.00055752246,0.00012166487,0.00075251545,True,78745855020413118,720575940631383400,78745855020421398,720575940638623165,[473552 218936 155920],[473480 219000 155920]
157883479,2021-03-09 20:14:58.183080+00:00,,True,225.47966,87.0,0.023561934,0.02517352,0.93935674,0.0021414093,0.003435711,0.006330715,True,78746198684590357,720575940631383400,78746198684580314,720575940638623165,[474552 236116 165840],[474672 236096 165840]
137927869,2021-03-09 20:14:58.183080+00:00,,True,2201.9897,113.0,0.038094282,0.016403662,0.94174504,0.00092116994,0.0006181975,0.0022176348,True,78605392410157905,720575940629426025,78605392410154764,720575940638623165,[464852 233024 160600],[464908 232932 160600]
141589110,2021-03-09 20:14:58.183080+00:00,,True,83.63023,2.0,0.51291144,0.02529686,0.38403672,0.0005499602,0.05325115,0.023953805,True,79027742313964953,720575940631383400,79027742313985701,720575940637660733,[489496 242784 154640],[489460 242816 154760]
139600845,2021-03-09 20:14:58.183080+00:00,,True,709.7091,134.0,0.696487,0.023779837,0.20229922,0.07720934,5.7489255e-05,0.00016712569,True,78745992459534613,720575940621504255,78745992459522130,720575940638623165,[471976 226112 159720],[472060 226040 159720]
242009426,2021-03-09 20:14:58.183080+00:00,,True,153.16536,153.0,0.46582985,0.054410305,0.4414348,0.006579969,0.010852625,0.02089252,True,79027811033515988,720575940631383400,79027811033529828,720575940637660733,[488884 246908 156960],[488932 246992 156960]
242009453,2021-03-09 20:14:58.183080+00:00,,True,132.50262,61.0,0.18486948,0.10383532,0.6267862,0.0066595613,0.024886837,0.052962597,True,79027811033519160,720575940631383400,79027811033528278,720575940634864026,[488748 246808 157080],[488784 246856 157120]
164979795,2021-03-09 20:14:58.183080+00:00,,True,82.57426,105.0,0.00051573064,0.9560068,0.039065775,1.1078576e-05,1.7163163e-06,0.0043988875,True,79379173785410514,720575940646682676,79379173785410548,720575940641305229,[510836 218916 183320],[510792 219000 183280]
243234667,2021-03-09 20:14:58.183080+00:00,,True,367.67252,146.0,0.39093673,0.015616195,0.5907308,0.0003562465,0.00040544008,0.0019545439,True,80364473575508250,720575940627596487,80364473575511962,720575940622910188,[568160 226144 157520],[568064 226136 157520]
243234677,2021-03-09 20:14:58.183080+00:00,,True,187.276,161.0,0.116394155,0.008148208,0.8696293,0.0006641405,0.0018122771,0.0033519377,True,80364473575515482,720575940627596487,80364473575515463,720575940622910188,[568136 226076 157640],[568024 226008 157640]
141783257,2021-03-09 20:14:58.183080+00:00,,True,16.285898,133.0,0.033370737,0.81759834,0.078378,0.018604716,0.005464197,0.04658404,True,78745923739917883,720575940611291249,78745923739911573,720575940641305229,[473368 222040 155440],[473300 222148 155480]
41340754,2021-03-09 20:14:58.183080+00:00,,True,120.13169,144.0,0.19065464,0.12577546,0.6445158,0.002591248,0.00975966,0.02670314,True,79027742313966364,720575940631383400,79027742313959634,720575940608838958,[489528 243032 154440],[489568 243128 154440]
26097142,2021-03-09 20:14:58.183080+00:00,,True,422.98358,141.0,2.5664864e-05,9.642822e-07,0.9999734,5.5652268e-11,1.0766052e-11,7.6673634e-10,True,79660579975451074,720575940620871894,79660579975439024,720575940626377349,[526828 212832 161520],[526768 212896 161520]
8485101,2021-03-09 20:14:58.183080+00:00,,True,377.38318,146.0,0.027772766,0.0019158015,0.97002834,0.00025791817,3.4929255e-06,2.1716767e-05,True,80434567441354384,720575940620871894,80434567441358841,720575940622910188,[571968 210476 144560],[571836 210452 144560]
139292397,2021-03-09 20:14:58.183080+00:00,,True,343.6669,128.0,0.033902053,0.20647267,0.7353563,0.0049020587,0.0012356362,0.018131329,True,79801248744273218,720575940620871894,79801248744290095,720575940622910188,[534008 209864 160400],[534036 209788 160400]
90333956,2021-03-09 20:14:58.183080+00:00,,True,410.04718,144.0,0.013840782,0.006204842,0.97752726,8.404916e-05,0.0010063791,0.0013367202,True,78605254971346148,720575940629426025,78605254971347056,720575940638623165,[463696 225944 164360],[463668 226068 164320]
136625751,2021-03-09 20:14:58.183080+00:00,,True,363.7174,169.0,0.026174039,0.043758817,0.92297775,0.0014346929,0.003242446,0.0024122612,True,80223667367763911,720575940627596487,80223667367772161,720575940617922439,[558764 222684 159840],[558648 222668 159800]
143586909,2021-03-09 20:14:58.183080+00:00,,True,77.90393,147.0,0.028662851,0.017322645,0.9477925,0.00085345545,0.0012330567,0.004135559,True,78886523789322565,720575940627596487,78886523789303662,720575940641305229,[480480 215444 156080],[480404 215528 156080]
158028028,2021-03-09 20:14:58.183080+00:00,,True,111.707405,40.0,0.0014230154,0.0101735005,0.9850499,5.974899e-06,0.0025421856,0.0008054181,True,79168479869099484,720575940635084686,79168479869093005,720575940641305229,[496280 242624 165400],[496364 242700 165400]
158028068,2021-03-09 20:14:58.183080+00:00,,True,299.25262,143.0,0.0183802,0.036547404,0.8508167,0.0013396769,0.016570153,0.076345764,True,79168479869106339,720575940635084686,79168479869100909,720575940641305229,[496452 242728 165600],[496560 242784 165600]
110818221,2021-03-09 20:14:58.183080+00:00,,True,306.3211,125.0,0.12938568,0.8603133,0.0037469403,7.16342e-05,0.004705295,0.0017771294,True,80505967045277119,720575940613558509,80505967045256016,720575940612804862,[575732 272880 178640],[575728 272824 178560]
189141328,2021-03-09 20:14:58.183080+00:00,,True,203.05565,163.0,0.081425585,0.22549623,0.32448068,0.05767646,0.11249438,0.19842663,True,80434704880389151,720575940621400084,80434704880406658,720575940630492714,[572272 218496 146760],[572156 218488 146720]
110818333,2021-03-09 20:14:58.183080+00:00,,True,230.90363,142.0,0.0021084088,0.933798,5.3331346e-06,0.002086462,0.0012095247,0.060792174,True,80506035764778251,720575940613558509,80506035764766911,720575940612804606,[575368 273056 179320],[575456 272988 179320]
71499875,2021-03-09 20:14:58.183080+00:00,,True,117.68046,1.0,0.039037436,0.8445006,0.038618453,0.008962859,0.060730144,0.008150462,True,80365092050511638,720575940613558509,80365092050525912,720575940621909739,[565616 261036 149000],[565608 261048 149040]
110830946,2021-03-09 20:14:58.183080+00:00,,True,248.9233,145.0,0.08284367,0.8480728,0.039945234,0.008200405,0.011610086,0.009327675,True,80506035764764764,720575940613558509,80506035764770930,720575940628582607,[576100 273408 179600],[576292 273376 179600]
