id,created,superceded_id,valid,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,valid_nt,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
241362556,2021-03-09 20:14:58.183080+00:00,,True,68.63122,0.0,0.6413979,0.06514908,0.0005307807,0.0072903084,0.2066168,0.07901521,True,79379998351805795,720575940636232932,79379998351802073,720575940620328828,[510824 264948 157400],[510668 265008 157440]
101854626,2021-03-09 20:14:58.183080+00:00,,True,27.920696,139.0,0.00052251166,0.99550605,3.9412374e-05,0.0036073222,4.579357e-06,0.00032008576,True,80153229903870186,720575940636821616,80153229903846493,720575940625963432,[554364 217528 152320],[554240 217460 152280]
47481142,2021-03-09 20:14:58.183080+00:00,,True,365.6757,109.0,0.127451,0.047264177,0.80051035,0.00027982178,0.005810558,0.018684048,True,80434567441537535,720575940611982997,80434567441542364,720575940623222712,[572588 209716 150320],[572708 209752 150280]
190057518,2021-03-09 20:14:58.183080+00:00,,True,287.7536,80.0,0.0717981,0.61505806,0.2479927,0.00094629,0.0110701155,0.053134732,True,78815605289007642,720575940611982997,78815674008493523,720575940620328828,[476932 182740 147000],[477012 182784 147000]
42639423,2021-03-09 20:14:58.183080+00:00,,True,772.36127,115.0,0.011377662,0.9884199,2.1794793e-05,1.4314914e-05,2.5722038e-05,0.00014072347,True,79379929632204144,720575940615378700,79379929632179315,720575940636254810,[509972 262784 153240],[509808 262792 153240]
110496958,2021-03-09 20:14:58.183080+00:00,,True,83.30424,0.0,0.0143196555,0.025336007,0.0015388489,0.111767784,0.8084602,0.038577553,True,79027879820154043,720575940616940216,79027879820162688,720575940636254810,[489540 250696 179560],[489596 250592 179600]
110496960,2021-03-09 20:14:58.183080+00:00,,True,51.014984,0.0,0.025808688,0.02907239,0.003301708,0.09304606,0.8184004,0.030370781,True,79027879820157085,720575940616940216,79027879820162688,720575940636254810,[489508 250712 179600],[489536 250624 179640]
33584271,2021-03-09 20:14:58.183080+00:00,,True,53.46567,139.0,0.024589654,0.3631086,0.5970783,1.2555488e-05,0.0012406606,0.013970216,True,80083617006965039,720575940628236554,80083617006949167,720575940623222712,[550632 264412 135800],[550664 264520 135840]
137094507,2021-03-09 20:14:58.183080+00:00,,True,36.76953,147.0,0.020496324,0.84243435,0.04426805,0.0027709464,0.010573212,0.07945717,True,80223942245696173,720575940625750098,80223942245692430,720575940613998860,[559572 236096 160800],[559492 236132 160800]
212237209,2021-03-09 20:14:58.183080+00:00,,True,81.24287,0.0,0.14672568,0.3638522,0.16155015,0.03217841,0.061847717,0.23384584,True,78744755441263819,720575940615378700,78744755441264080,720575940620328828,[471800 153280 123760],[471864 153332 123840]
230164238,2021-03-09 20:14:58.183080+00:00,,True,58.06276,145.0,0.0049864706,0.011669756,0.9667955,0.00012685788,0.0107009495,0.005720482,True,80505623447681699,720575940633575575,80505623447677397,720575940625963432,[576036 249624 172520],[575948 249720 172520]
241362559,2021-03-09 20:14:58.183080+00:00,,True,101.25343,0.0,0.9145037,0.061990134,0.0012181189,0.00088719657,0.0006172397,0.020783564,True,79379998351817345,720575940636232932,79379998351812447,720575940620328828,[510784 265268 157600],[510612 265240 157600]
67218660,2021-03-09 20:14:58.183080+00:00,,True,103.50804,144.0,3.495799e-10,2.0323543e-12,1.27044125e-14,0.35849363,0.6415064,3.5998024e-08,True,78605942299718935,720575940636479668,78605942299710559,720575940653053601,[464556 268464 187760],[464428 268408 187720]
30145826,2021-03-09 20:14:58.183080+00:00,,True,88.62268,0.0,0.044455383,0.03236157,0.02414699,0.009971336,0.63124245,0.25782228,True,78817323477197950,720575940609695683,78817323477207929,720575940632409130,[476008 281628 206360],[476092 281728 206320]
98326153,2021-03-09 20:14:58.183080+00:00,,True,61.8646,0.0,0.00020190404,7.723068e-05,1.3484906e-05,0.003217246,0.9917384,0.0047517642,True,80084097908845547,720575940604458668,80084097908834305,720575940615899622,[551680 292224  87280],[551592 292036  87240]
113565470,2021-03-09 20:14:58.183080+00:00,,True,56.002068,0.0,0.104994185,0.10966993,0.6978284,0.019437468,0.051648024,0.016422002,True,79379448662944432,720575940614373226,79379448662938374,720575940632409130,[510204 233320 173360],[510044 233232 173360]
90202280,2021-03-09 20:14:58.183080+00:00,,True,61.63441,147.0,0.0123933405,0.9064153,0.045676775,3.6722142e-06,0.002416857,0.03309408,True,79309423449433668,720575940609695683,79309423449422336,720575940653053601,[504792 254980 163960],[504664 255004 163920]
208865442,2021-03-09 20:14:58.183080+00:00,,True,47.369488,0.0,0.07212714,0.22890055,0.09794963,0.23826969,0.075129025,0.28762394,True,78674524136553681,720575940625184782,78674524136553714,720575940653053601,[467260 161748 137880],[467208 161836 137880]
42843940,2021-03-09 20:14:58.183080+00:00,,True,10.501678,0.0,0.15714182,0.072266236,0.7540284,0.0010180105,0.01111956,0.0044259517,True,79379379876416918,720575940625489160,79379379876399185,720575940628800207,[511296 230832 154560],[511248 230868 154560]
115897737,2021-03-09 20:14:58.183080+00:00,,True,127.16568,0.0,0.39179558,0.039465986,0.3333366,0.0091955215,0.05145355,0.17475282,True,80574961265770774,720575940624705514,80574961265769395,720575940625963432,[581120 187960 141560],[580944 187912 141520]
115170762,2021-03-09 20:14:58.183080+00:00,,True,42.188404,0.0,0.013112432,0.113520585,0.018678881,0.06584608,0.61288613,0.17595586,True,80575098704752771,720575940607470164,80575098704747803,720575940625963432,[581016 198568 142080],[581084 198500 142080]
87328602,2021-03-09 20:14:58.183080+00:00,,True,276.1954,176.0,0.031804126,0.8817241,0.050079737,0.00070960255,0.011936686,0.02374576,True,79238917266287407,720575940609695683,79238917266275230,720575940653053601,[502140 245244 163240],[502116 245328 163200]
47028279,2021-03-09 20:14:58.183080+00:00,,True,50.236362,0.0,0.82608294,0.11169462,0.006118318,0.0048270673,0.04012259,0.011154477,True,80154054537527839,720575940613635737,80154054537529050,720575940615899622,[553036 268608 150480],[552856 268600 150520]
115291297,2021-03-09 20:14:58.183080+00:00,,True,26.96431,0.0,0.0005746015,0.00019747128,0.00045654833,0.003940641,0.98699737,0.007833388,True,79943223116172130,720575940617469467,80013591860391984,720575940623222712,[544328 283176 141880],[544480 283248 141880]
99565443,2021-03-09 20:14:58.183080+00:00,,True,251.71591,123.0,0.018566016,0.8423747,0.021444665,8.293313e-05,0.027528709,0.09000296,True,79520598199571398,720575940645882420,79520598199562028,720575940620328828,[516744 259372  86520],[516648 259320  86520]
116921678,2021-03-09 20:14:58.183080+00:00,,True,31.020554,5.0,0.0104666725,0.0041695354,0.020258881,0.007535386,0.2323852,0.7251844,True,78815330344487281,720575940614384162,78815330344493527,720575940620328828,[475700 166064 141200],[475784 166112 141240]
99565437,2021-03-09 20:14:58.183080+00:00,,True,136.76152,149.0,0.023661464,0.72256655,0.03244969,0.0006588357,0.02568827,0.19497523,True,79520598199559047,720575940645882420,79520598199562028,720575940620328828,[516700 259336  86400],[516644 259368  86400]
116897565,2021-03-09 20:14:58.183080+00:00,,True,243.15672,141.0,0.6748952,0.0013165266,0.32361835,1.9516683e-05,1.6817212e-05,0.00013360949,True,78674592856139722,720575940611982997,78674592856149342,720575940653053601,[470556 164712 141880],[470668 164736 141880]
117204408,2021-03-09 20:14:58.183080+00:00,,True,7.6306953,0.0,0.1244226,0.10697158,0.60739833,0.018134918,0.033237774,0.10983479,True,80574892546309783,720575940626064060,80574892546316735,720575940625963432,[580696 186596 141560],[580712 186544 141600]
86175052,2021-03-09 20:14:58.183080+00:00,,True,28.957064,139.0,0.22385015,0.03253183,0.7389837,2.4488303e-05,0.002215238,0.0023945752,True,80644986479599191,720575940612291426,80644986479600740,720575940625963432,[584656 166700 159480],[584572 166768 159480]
116165332,2021-03-09 20:14:58.183080+00:00,,True,11.45089,0.0,0.091950186,0.12981534,0.007755222,0.026229396,0.54897285,0.19527702,True,80013385701933621,720575940611934706,80013385701933532,720575940623222712,[546940 269420 142240],[546924 269264 142280]
144632679,2021-03-09 20:14:58.183080+00:00,,True,33.817413,135.0,0.044600237,0.15556654,0.050362546,3.448438e-05,0.7488949,0.0005412705,True,79379860912789981,720575940605708478,79379860912786738,720575940628800207,[510456 258088 154640],[510568 258024 154680]
119420402,2021-03-09 20:14:58.183080+00:00,,True,316.61578,137.0,0.41283703,0.034673505,0.5497428,0.00095842977,0.0013319202,0.00045632053,True,79380341748061221,720575940638989219,79380341748075991,720575940628800207,[508948 289160 101840],[508928 289028 101880]
135565853,2021-03-09 20:14:58.183080+00:00,,True,44.37778,120.0,0.0075564035,0.9089125,9.686641e-05,0.00034994743,0.004826261,0.07825797,True,80365641538198129,720575940612664273,80365641538201779,720575940615899622,[565704 294452  76160],[565832 294492  76200]
124065946,2021-03-09 20:14:58.183080+00:00,,True,159.48479,146.0,6.471332e-05,0.15350197,9.0442074e-07,2.9757064e-13,0.6222014,0.22423102,True,80154535372411340,720575940612664273,80154535372405253,720575940615899622,[556216 296660  85080],[556200 296544  85080]
84837520,2021-03-09 20:14:58.183080+00:00,,True,194.00215,20.0,0.060758207,0.57854575,0.25451759,0.01231085,0.024764596,0.069102906,True,80223942245635522,720575940609695683,80223942245653612,720575940625963432,[558532 239888 159360],[558592 239936 159360]
207128036,2021-03-09 20:14:58.183080+00:00,,True,1223.6549,176.0,0.016394734,0.8989547,0.02752681,0.012462902,0.0047734696,0.03988743,True,78604086672895324,720575940621947302,78604086672907821,720575940653053601,[464156 154284 138480],[464196 154384 138480]
120818285,2021-03-09 20:14:58.183080+00:00,,True,21.101728,0.0,0.016318368,0.041065063,0.023154225,0.17458385,0.5695165,0.17536199,True,79872922957272426,720575940631327021,79872922957289248,720575940642027464,[537096 285316 101760],[537200 285264 101760]
193820138,2021-03-09 20:14:58.183080+00:00,,True,64.88312,138.0,0.020590944,0.025899483,0.0011429416,0.01752979,0.93042564,0.0044111777,True,79309904418565811,720575940634605920,79380273162729298,720575940653053601,[507484 282096 140880],[507656 282132 140880]
90252526,2021-03-09 20:14:58.183080+00:00,,True,144.94824,142.0,0.0051470986,0.95875865,0.0007453675,0.0013822782,0.00026520866,0.033701498,True,80224285843193837,720575940618816054,80224285843208317,720575940615899622,[559724 258916 164400],[559760 258824 164400]
154404210,2021-03-09 20:14:58.183080+00:00,,True,344.185,166.0,0.0053820456,0.65507084,0.23957464,7.7297574e-07,0.096432514,0.0035392551,True,80013454287006261,720575940648652676,80013454287002497,720575940615899622,[545520 273380  95400],[545444 273480  95400]
20278422,2021-03-09 20:14:58.183080+00:00,,True,554.41064,139.0,0.0096209785,0.77356005,0.08650137,0.00060488173,0.015714724,0.113998055,True,80294585934481791,720575940618816054,80294585934477813,720575940615899622,[562056 254900 167880],[562140 254924 167880]
209259239,2021-03-09 20:14:58.183080+00:00,,True,162.13367,145.0,0.0011421879,0.9858349,1.6763714e-06,0.00022222147,1.8914223e-05,0.0127801,True,80153917031761974,720575940620153765,80153917031769336,720575940623222712,[553848 259096 138640],[553924 258988 138640]
209259229,2021-03-09 20:14:58.183080+00:00,,True,56.990246,140.0,0.0014063098,0.9887665,6.518907e-07,1.0733792e-05,2.8912777e-05,0.009786922,True,80153917031761974,720575940620153765,80153917031769336,720575940623222712,[553840 259168 138480],[553892 259088 138480]
209259281,2021-03-09 20:14:58.183080+00:00,,True,28.911594,105.0,0.013958649,0.8885698,0.06770967,0.0004513429,0.023789441,0.005521047,True,80153917031768030,720575940620153765,80153917031777232,720575940623222712,[553396 259348 138960],[553264 259308 138920]
99324127,2021-03-09 20:14:58.183080+00:00,,True,145.26137,24.0,0.05687697,0.76437217,0.040509555,0.00076755194,0.030787187,0.10668648,True,79520460760606134,720575940631295506,79520460760607461,720575940620328828,[516652 252228  86280],[516592 252336  86280]
123431027,2021-03-09 20:14:58.183080+00:00,,True,228.22037,0.0,0.045604434,0.10011172,0.03479868,0.23021875,0.4784992,0.11076709,True,80295410702899272,720575940625806152,80295410702900579,720575940625963432,[561152 302664 225400],[560912 302704 225400]
115369033,2021-03-09 20:14:58.183080+00:00,,True,98.247574,146.0,0.020250803,0.88414496,0.00877887,0.0033011152,0.0026525003,0.08087176,True,80645398729437508,720575940625587642,80645398729422187,720575940625963432,[581912 192736 141320],[581960 192648 141320]
124065936,2021-03-09 20:14:58.183080+00:00,,True,324.919,151.0,1.2056846e-06,0.0016639218,1.1260331e-11,4.8490478e-14,0.9982266,0.000108299224,True,80154535372417168,720575940612664273,80154535372405253,720575940615899622,[556392 296716  85040],[556384 296620  85080]
124605935,2021-03-09 20:14:58.183080+00:00,,True,268.53625,137.0,0.064706944,0.52970886,0.36876047,0.00074751256,0.0017366868,0.034339502,True,79239466820191620,720575940644666660,79239466820200072,720575940653053601,[499760 277968  85400],[499668 277888  85400]
22778346,2021-03-09 20:14:58.183080+00:00,,True,32.897774,156.0,0.23702876,0.0790421,0.68089086,1.9934045e-05,0.00167924,0.0013391421,True,79379036346204331,720575940639112765,79379036346207040,720575940632409130,[509728 211420 176880],[509824 211368 176920]
159678196,2021-03-09 20:14:58.183080+00:00,,True,246.42233,147.0,0.0075504947,0.9111684,0.0029228781,0.00022785607,0.00400395,0.07412645,True,80012629921329237,720575940621405861,80012629921323023,720575940615899622,[544776 226808 165280],[544864 226836 165240]
124907623,2021-03-09 20:14:58.183080+00:00,,True,14.354873,143.0,0.009223855,0.91292447,0.0013491691,0.00014474394,0.0015800078,0.07477776,True,79169441673411437,720575940624535554,79169441673400358,720575940628800207,[495856 301240  85440],[495776 301324  85440]
117204414,2021-03-09 20:14:58.183080+00:00,,True,46.431656,144.0,0.0015477352,0.95406,0.0009709432,0.04198786,2.986856e-05,0.0014035727,True,80574892546310798,720575940619896711,80574892546315050,720575940625963432,[580928 185148 141680],[580768 185084 141680]
124972316,2021-03-09 20:14:58.183080+00:00,,True,24.103947,0.0,0.009420297,0.007813367,0.9223818,0.001262807,0.054111775,0.0050099,True,80154329213983403,720575940612156445,80154329213958442,720575940615899622,[554468 281324  84760],[554384 281224  84760]
44186180,2021-03-09 20:14:58.183080+00:00,,True,220.8517,120.0,0.08846136,0.036565997,0.85496825,0.0109358765,0.0032464273,0.005822167,True,79027192558109563,720575940631405416,79027192558116383,720575940620328828,[491056 210264 153960],[490992 210304 154000]
101854684,2021-03-09 20:14:58.183080+00:00,,True,118.56733,148.0,0.00063286343,0.9812537,8.497112e-05,0.017507415,5.8332506e-07,0.00052053016,True,80153229903870186,720575940636821616,80153229903861815,720575940625963432,[554184 217764 152440],[554016 217732 152440]
73907272,2021-03-09 20:14:58.183080+00:00,,True,6.6783686,0.0,0.7680303,0.20219156,0.0144228805,0.00025249016,0.010054233,0.0050485204,True,79450573120240882,720575940611003602,79380204376033864,720575940653053601,[511688 280872 117520],[511580 280748 117520]
125569720,2021-03-09 20:14:58.183080+00:00,,True,173.56216,148.0,0.0735772,0.13291019,0.12198206,0.19361721,0.31958622,0.15832713,True,79380410467487407,720575940617663537,79380410467487350,720575940628800207,[507924 289668 100640],[507924 289544 100640]
125592286,2021-03-09 20:14:58.183080+00:00,,True,12.453951,0.0,0.0073510087,0.0038497397,0.0067987144,0.009313604,0.8233254,0.14936155,True,80013591726093146,720575940622688765,80013591726084975,720575940642027464,[544636 282588  99680],[544476 282516  99760]
158643680,2021-03-09 20:14:58.183080+00:00,,True,159.60487,26.0,0.010471033,0.9615159,0.0008342362,0.0014417546,0.0010089274,0.024728071,True,79237405504242903,720575940627141509,79237405504261493,720575940632409130,[500348 155828 165080],[500344 155776 165160]
126705741,2021-03-09 20:14:58.183080+00:00,,True,65.2676,102.0,0.005357485,0.9040968,0.0064208386,4.315967e-05,0.001139773,0.08294192,True,79169166795960624,720575940607630805,79169166795956946,720575940628800207,[498516 281352  99440],[498448 281376  99480]
125596424,2021-03-09 20:14:58.183080+00:00,,True,27.942425,4.0,0.23602071,0.45649058,0.2716094,3.4008735e-06,0.028101545,0.007774321,True,79169166795957049,720575940607630805,79169166795955836,720575940628800207,[498672 281584  99440],[498636 281664  99480]
126029703,2021-03-09 20:14:58.183080+00:00,,True,36.729103,0.0,0.016935047,0.64116347,0.0095635075,1.0442645e-05,0.16564041,0.16668716,True,79379929431161252,720575940628358419,79379929431153611,720575940653053601,[509784 263364 100280],[509744 263284 100280]
44861717,2021-03-09 20:14:58.183080+00:00,,True,193.32861,0.0,0.81764793,0.18153267,0.0005486675,4.1693568e-08,0.00023181683,3.8958144e-05,True,78815880167025794,720575940617952034,78815880167021009,720575940653053601,[475116 196744 150200],[475116 196844 150120]
84153563,2021-03-09 20:14:58.183080+00:00,,True,664.53876,140.0,0.0005729767,0.99830866,2.2797417e-06,1.6978827e-05,6.8443965e-06,0.0010922576,True,79519979925975374,720575940617952034,79519979925979340,720575940636254810,[518376 221280 159200],[518292 221280 159160]
20380985,2021-03-09 20:14:58.183080+00:00,,True,439.2633,151.0,0.0007919806,0.9912753,9.769284e-07,0.0004675347,6.51513e-05,0.0073990393,True,79520048712120549,720575940617952034,79520048712118004,720575940632409130,[519348 224392 166520],[519248 224348 166480]
126705719,2021-03-09 20:14:58.183080+00:00,,True,256.25897,129.0,0.003270083,0.9162778,0.001231776,2.5947389e-05,0.0011135259,0.078080915,True,79169166795960624,720575940607630805,79169166795956946,720575940628800207,[498464 281320  99360],[498376 281352  99320]
47024872,2021-03-09 20:14:58.183080+00:00,,True,135.04797,88.0,0.0051800376,0.99066,5.5160832e-05,0.0006225878,0.00075811683,0.0027239877,True,79309629607398767,720575940617952034,79309629607397290,720575940636254810,[504764 268004 150640],[504880 267988 150640]
159016773,2021-03-09 20:14:58.183080+00:00,,True,26.877935,0.0,0.18408039,0.09022465,0.7211492,0.00045902087,0.0004323764,0.0036543692,True,80294517214912838,720575940616374667,80294517214899270,720575940615899622,[561884 248712 165400],[561872 248684 165320]
206300559,2021-03-09 20:14:58.183080+00:00,,True,89.69829,128.0,0.0032106033,0.93532485,2.0754243e-05,4.5015913e-05,0.0529864,0.008412306,True,80224766677558573,720575940619731393,80224766677563840,720575940615899622,[556928 286164  83200],[556928 286284  83200]
127501772,2021-03-09 20:14:58.183080+00:00,,True,236.8961,0.0,0.030761812,0.035619147,0.07765274,0.030476902,0.51957506,0.3059144,True,79309904351108693,720575940618137133,79309904351117465,720575940628800207,[504860 282484 110960],[504980 282496 110920]
159016824,2021-03-09 20:14:58.183080+00:00,,True,38.613827,0.0,0.07360682,0.006229907,0.91547066,0.00021251576,0.0017355647,0.0027445229,True,80294517214912838,720575940616374667,80294517214912881,720575940615899622,[561848 248816 165480],[561808 248940 165520]
186453658,2021-03-09 20:14:58.183080+00:00,,True,60.10266,0.0,0.00041855496,1.0414371e-05,5.6349506e-07,0.91692156,0.071116835,0.011532084,True,80717416942366187,720575940656144289,80717416942373623,720575940613998860,[586384 291864 202640],[586496 291868 202640]
127480682,2021-03-09 20:14:58.183080+00:00,,True,488.17346,0.0,0.05247704,0.083243996,0.12139401,0.09765885,0.13352574,0.51170045,True,80013591792942882,720575940628669545,80013591792893827,720575940615899622,[545808 282264 110920],[545760 282368 110920]
130025073,2021-03-09 20:14:58.183080+00:00,,True,147.5495,0.0,0.0077804085,0.0035856003,0.00030634445,0.17133051,0.7968289,0.020168185,True,80506379495926698,720575940656144289,80506379495928097,720575940613998860,[576376 296316 207760],[576344 296216 207760]
22786766,2021-03-09 20:14:58.183080+00:00,,True,113.05295,152.0,0.0031152964,0.84818816,0.02940204,7.601944e-06,0.00032786856,0.11895898,True,79871617555441347,720575940622790405,79871617555460300,720575940615899622,[539536 208812 177240],[539436 208768 177240]
129072781,2021-03-09 20:14:58.183080+00:00,,True,215.4333,0.0,0.5502526,0.074589066,0.07624964,0.0009212527,0.11435151,0.18363582,True,80013591792954426,720575940620134638,80013591792966569,720575940615899622,[544520 281784 112360],[544556 281700 112360]
164035568,2021-03-09 20:14:58.183080+00:00,,True,198.07413,0.0,0.08076837,0.6877333,0.0022465729,0.00047914477,0.20548883,0.023283783,True,79379791992115391,720575940624402173,79379791992119897,720575940620328828,[510960 256008  98240],[510872 256112  98200]
102221526,2021-03-09 20:14:58.183080+00:00,,True,220.04634,146.0,0.003345238,0.97230023,0.0006475788,0.00880968,9.020599e-05,0.0148070855,True,79380067071064405,720575940623992317,79380067071076999,720575940620328828,[508048 270264 151880],[508148 270168 151880]
163028404,2021-03-09 20:14:58.183080+00:00,,True,42.290367,142.0,0.0012119118,0.98457724,1.664127e-05,1.43573725e-05,8.391262e-05,0.014095914,True,79310041723256134,720575940625102692,79310041723256207,720575940628800207,[505404 291688  98760],[505452 291876  98720]
163028414,2021-03-09 20:14:58.183080+00:00,,True,280.6175,143.0,0.002532574,0.9715505,0.00015900598,5.5841163e-05,0.0008148874,0.024887197,True,79310041723251882,720575940625102692,79310041723256207,720575940628800207,[505356 291704  98760],[505412 291808  98760]
179355352,2021-03-09 20:14:58.183080+00:00,,True,70.6486,140.0,4.6933332e-07,1.320638e-05,0.99998593,1.4993493e-10,3.8082663e-07,5.559294e-10,True,79239398034186315,720575940610708430,79239398034189103,720575940653053601,[502512 276600  81600],[502600 276504  81600]
46021979,2021-03-09 20:14:58.183080+00:00,,True,398.76917,150.0,0.002174453,0.9297711,9.811914e-05,0.00083814963,0.00017589788,0.066942245,True,79380067071057878,720575940623992317,79380067071056517,720575940620328828,[507952 270096 151160],[508080 270132 151200]
9722037,2021-03-09 20:14:58.183080+00:00,,True,25.814568,147.0,0.0034648464,0.9666972,4.780361e-07,8.2809083e-07,9.303997e-05,0.02974356,True,79098798051688529,720575940625990500,79098798051691398,720575940653053601,[493364 284128  96400],[493444 284192  96400]
132924524,2021-03-09 20:14:58.183080+00:00,,True,90.91596,149.0,0.0019013735,0.88782686,0.09295525,5.8791716e-07,0.0018348426,0.015481153,True,79380066936644828,720575940622905383,79380066936642385,720575940620328828,[508064 270760 104400],[507920 270756 104400]
133114108,2021-03-09 20:14:58.183080+00:00,,True,42.380905,0.0,0.00013460501,2.71904e-05,0.00035767446,0.7194719,0.10786639,0.17214233,True,79309766911957273,720575940605300140,79309766911946689,720575940628800207,[504396 276376 104240],[504424 276272 104240]
132917184,2021-03-09 20:14:58.183080+00:00,,True,13.399776,0.0,0.0136208385,0.31455433,0.014422098,8.5316635e-05,0.5001684,0.15714902,True,79380066936678260,720575940631180599,79380066936674279,720575940653053601,[510364 270092 105200],[510432 270168 105160]
190057507,2021-03-09 20:14:58.183080+00:00,,True,466.29404,145.0,0.17362712,0.25866967,0.53826505,0.0005352314,0.008526568,0.020376386,True,78815605289007642,720575940611982997,78815674008493523,720575940620328828,[476856 182776 146920],[476924 182864 146920]
165039936,2021-03-09 20:14:58.183080+00:00,,True,23.031559,147.0,0.0038776433,0.39012346,0.00032830733,5.1178986e-06,0.008960453,0.596705,True,79449061493214571,720575940645282158,79449061493213319,720575940632409130,[512256 190088 183960],[512416 190120 184000]
7991080,2021-03-09 20:14:58.183080+00:00,,True,32.99897,134.0,0.14640237,0.016108483,0.83239853,0.00028066456,0.0016173519,0.0031925545,True,78815536569507896,720575940611982997,78815536569509193,720575940620328828,[476600 176928 145960],[476640 177104 146000]
228126419,2021-03-09 20:14:58.183080+00:00,,True,8.580102,95.0,0.12923488,0.029429689,0.8271005,0.00035924144,0.0031975892,0.010678038,True,78604017953382301,720575940611982997,78604017953373413,720575940653053601,[464648 151804 137240],[464648 151748 137160]
143584859,2021-03-09 20:14:58.183080+00:00,,True,11.4631,145.0,0.04389154,0.000774077,0.9552808,3.5492386e-07,2.155514e-05,3.1662286e-05,True,79660579975235753,720575940639172585,79660579975234513,720575940628800207,[524404 214992 155160],[524424 215096 155160]
7357327,2021-03-09 20:14:58.183080+00:00,,True,23.122421,137.0,0.2605858,0.18975656,0.3551421,0.002608846,0.013008437,0.17889822,True,78815467849993754,720575940611982997,78815467849987651,720575940620328828,[476360 174056 145000],[476484 174028 145000]
133598348,2021-03-09 20:14:58.183080+00:00,,True,30.799374,39.0,0.0038795923,0.9943963,2.4617211e-05,2.8831078e-06,0.0013861313,0.0003104205,True,79169098143092540,720575940622337335,79169098143091096,720575940628800207,[499280 279228 104960],[499144 279152 104960]
75452098,2021-03-09 20:14:58.183080+00:00,,True,78.36551,138.0,0.0033100655,0.9922931,0.00034337433,0.0015114106,2.6114123e-05,0.002515888,True,78744755441367534,720575940609930616,78744755441355793,720575940620328828,[471784 153752 125360],[471672 153848 125280]
228126430,2021-03-09 20:14:58.183080+00:00,,True,155.5796,96.0,0.14249833,0.054236494,0.78772014,4.2869073e-05,0.009806622,0.005695583,True,78604017953382301,720575940611982997,78604017953373413,720575940653053601,[464660 151772 137200],[464676 151696 137200]
205236589,2021-03-09 20:14:58.183080+00:00,,True,280.0157,145.0,1.3467795e-10,6.190447e-07,0.9999994,7.823322e-15,2.4132467e-08,8.512464e-13,True,80224697891607356,720575940610708430,80224697891671563,720575940615899622,[557716 282984  82520],[557800 283000  82520]
133892795,2021-03-09 20:14:58.183080+00:00,,True,135.91768,55.0,0.0038423457,0.9241072,1.961905e-05,8.0782274e-07,0.055196825,0.016833207,True,79309766911981424,720575940617648941,79309766911988716,720575940628800207,[505136 273032 105280],[505136 273112 105320]
133892778,2021-03-09 20:14:58.183080+00:00,,True,97.287155,18.0,0.0069529773,0.28369564,0.001080594,3.339248e-05,0.5317851,0.1764523,True,79309698192506571,720575940617648941,79309698192503736,720575940628800207,[504900 272600 105200],[504968 272496 105240]
235463646,2021-03-09 20:14:58.183080+00:00,,True,30.92937,21.0,0.69542557,0.032706816,0.24950062,0.00045129308,0.01250041,0.009415278,True,78252242884988370,720575940609834308,78252242884993485,720575940620328828,[443312 155644 120360],[443324 155668 120320]
99324262,2021-03-09 20:14:58.183080+00:00,,True,507.11276,142.0,0.018626383,0.16847414,0.16354974,0.006498547,0.62363297,0.019218206,True,79450092016455071,720575940610708430,79450092016465815,720575940620328828,[515528 251376  87320],[515632 251320  87320]
135572168,2021-03-09 20:14:58.183080+00:00,,True,12.403726,0.0,0.06405392,0.03864917,0.40029258,0.0003154345,0.21344617,0.28324267,True,80154466586179683,720575940627244200,80154466586182088,720575940615899622,[552776 292340  75920],[552784 292360  76000]
135565878,2021-03-09 20:14:58.183080+00:00,,True,104.68764,175.0,0.004976795,0.88329244,1.0586106e-05,0.00056339026,0.0006633126,0.11049347,True,80365641538191176,720575940612664273,80365641538201779,720575940615899622,[565540 294404  76240],[565608 294432  76320]
50139876,2021-03-09 20:14:58.183080+00:00,,True,41.654232,0.0,0.06217226,0.0779371,0.7462799,8.884065e-05,0.029211726,0.08431017,True,79169166795741283,720575940604130481,79169166795746277,720575940653053601,[499116 284344  93120],[499048 284280  93120]
206755582,2021-03-09 20:14:58.183080+00:00,,True,382.43445,31.0,0.07064372,0.49075082,0.10881173,0.11939862,0.053227182,0.15716787,True,78603949233982798,720575940629160759,78603949233980263,720575940653053601,[465840 148468 138920],[465964 148488 138920]
174304334,2021-03-09 20:14:58.183080+00:00,,True,6.6776843,20.0,0.00034891235,0.00012801385,7.696761e-05,0.07968291,0.90956974,0.010193482,True,78606011019237428,720575940636479668,78606011019248302,720575940653053601,[463648 270012 189080],[463736 269984 189120]
95262113,2021-03-09 20:14:58.183080+00:00,,True,43.656296,5.0,0.008571274,0.017704548,0.9721566,8.9273456e-08,2.0876867e-05,0.0015466838,True,78744824161078539,720575940617922880,78744824161076026,720575940620328828,[471808 156860 133040],[471712 156720 133040]
137284949,2021-03-09 20:14:58.183080+00:00,,True,192.53561,137.0,0.0010594707,0.9293029,0.006027648,1.969208e-07,0.005179672,0.058430023,True,80223942245698204,720575940613235865,80223942245704132,720575940625963432,[558760 240000 161040],[558668 240044 161040]
